customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
157551,Reliance Jio,F,72,Andhra Pradesh,Hyderabad,924229,2022-02-27,0,38602,16,12,1679,1
47558,Reliance Jio,F,66,Uttarakhand,Delhi,454610,2020-08-26,3,74165,50,30,1520,1
135015,Airtel,M,65,Rajasthan,Hyderabad,808319,2021-11-06,4,110486,-2,22,5457,1
213546,Airtel,M,67,Assam,Mumbai,519439,2022-12-04,1,89172,93,46,1211,1
82415,Vodafone,M,55,Maharashtra,Hyderabad,600421,2021-02-16,0,92485,59,13,7036,1
133490,Reliance Jio,F,33,Odisha,Bangalore,830959,2021-10-30,0,34933,8,10,8972,1
213885,Vodafone,M,33,Andhra Pradesh,Delhi,172470,2022-12-06,4,115781,11,14,1867,1
150662,Reliance Jio,M,54,Assam,Delhi,960271,2022-01-24,3,142336,53,37,1919,1
5906,Airtel,M,24,Gujarat,Kolkata,989585,2020-01-30,1,126352,19,38,1768,1
177414,Reliance Jio,M,66,Arunachal Pradesh,Bangalore,643560,2022-06-06,3,55485,87,3,2934,1
159790,Reliance Jio,M,55,Meghalaya,Mumbai,445300,2022-03-10,2,34260,43,31,6677,1
133638,BSNL,M,26,Telangana,Mumbai,574294,2021-10-30,2,94819,49,46,3401,1
92140,Vodafone,F,63,Manipur,Chennai,771565,2021-04-06,4,132721,35,4,1807,1
85157,Reliance Jio,M,40,Mizoram,Kolkata,578583,2021-03-02,2,89990,94,7,468,1
120246,Reliance Jio,M,20,Manipur,Delhi,424494,2021-08-24,0,93999,98,37,659,1
15646,BSNL,M,24,Gujarat,Hyderabad,575923,2020-03-19,3,53070,77,46,1644,1
156019,Reliance Jio,M,18,Jharkhand,Delhi,942571,2022-02-19,2,111424,6,14,6620,1
218185,Airtel,M,42,Haryana,Hyderabad,660838,2022-12-28,1,40948,33,9,-530,1
227068,Reliance Jio,M,69,Nagaland,Kolkata,534725,2023-02-10,1,125297,87,37,9802,1
46011,Airtel,M,41,Tamil Nadu,Mumbai,154632,2020-08-18,3,24786,40,12,629,1
41896,Airtel,M,37,Assam,Hyderabad,206717,2020-07-28,4,136052,68,30,5269,1
183501,Airtel,F,56,Mizoram,Chennai,413400,2022-07-07,0,51715,59,30,2951,1
102214,Vodafone,M,53,Mizoram,Mumbai,978120,2021-05-26,1,112288,8,47,5294,1
25144,BSNL,M,59,Karnataka,Hyderabad,930397,2020-05-05,1,65344,79,40,-406,1
17915,Airtel,M,54,Himachal Pradesh,Kolkata,411107,2020-03-30,0,95980,53,22,2479,1
239916,BSNL,M,66,Gujarat,Kolkata,465502,2023-04-15,2,33030,13,3,6746,1
235723,Reliance Jio,F,24,Tripura,Chennai,902600,2023-03-25,3,81806,17,47,8670,1
187095,BSNL,M,64,Andhra Pradesh,Bangalore,797417,2022-07-25,2,98844,63,44,912,1
214763,Vodafone,M,43,Sikkim,Chennai,279840,2022-12-10,2,117255,14,23,1411,1
32255,BSNL,M,71,Kerala,Delhi,582304,2020-06-10,3,58610,38,7,4637,1
240701,BSNL,F,19,Mizoram,Hyderabad,231380,2023-04-19,1,88682,39,21,5154,1
39837,Vodafone,M,57,Odisha,Kolkata,939938,2020-07-18,4,49372,99,33,6647,1
86357,Reliance Jio,M,62,Karnataka,Mumbai,187492,2021-03-08,3,109856,5,5,8394,1
3017,Reliance Jio,F,35,Mizoram,Mumbai,772421,2020-01-16,2,110751,6,44,1997,1
43077,Vodafone,M,74,Telangana,Chennai,518776,2020-08-03,1,137170,10,6,3844,1
237527,BSNL,F,70,Madhya Pradesh,Hyderabad,200365,2023-04-03,4,27348,12,50,9065,1
233924,BSNL,F,30,Meghalaya,Mumbai,923932,2023-03-16,1,25526,79,37,9836,1
142742,BSNL,M,72,Uttarakhand,Hyderabad,907130,2021-12-15,1,89656,8,39,3495,1
39924,Reliance Jio,F,31,Manipur,Bangalore,855842,2020-07-18,3,72055,51,2,5814,1
14142,Reliance Jio,F,65,Nagaland,Chennai,866287,2020-03-11,4,81460,34,42,9380,1
152853,Reliance Jio,M,61,Andhra Pradesh,Hyderabad,869292,2022-02-04,1,132748,26,45,78,1
88842,Airtel,M,73,Madhya Pradesh,Bangalore,783261,2021-03-20,1,51295,21,33,1320,1
37860,BSNL,F,43,Odisha,Mumbai,130438,2020-07-08,1,74964,62,23,3077,1
179092,BSNL,F,62,Bihar,Delhi,505313,2022-06-15,4,58099,33,6,9433,1
56183,BSNL,F,68,Gujarat,Kolkata,552983,2020-10-08,1,42619,2,11,7181,1
172386,Reliance Jio,F,74,Maharashtra,Hyderabad,375513,2022-05-12,1,25574,14,14,4515,1
220138,Vodafone,F,29,Himachal Pradesh,Mumbai,254736,2023-01-06,3,116427,-5,25,5867,1
226496,BSNL,M,63,Tripura,Bangalore,144629,2023-02-07,2,20435,55,43,6891,1
206709,BSNL,F,26,Arunachal Pradesh,Kolkata,688508,2022-10-31,3,81713,6,14,8760,1
48945,Airtel,F,60,Jharkhand,Bangalore,596306,2020-09-01,2,31765,13,16,1278,1
97726,Vodafone,M,53,Punjab,Hyderabad,483179,2021-05-04,1,36692,78,51,7889,1
73316,BSNL,M,45,Tamil Nadu,Delhi,551078,2021-01-01,0,78882,12,18,10334,1
178647,Airtel,F,63,Gujarat,Mumbai,182973,2022-06-13,0,86703,79,29,887,1
124850,Reliance Jio,F,74,Karnataka,Delhi,178599,2021-09-16,1,55212,70,34,7544,1
177432,BSNL,M,48,Jharkhand,Bangalore,380953,2022-06-07,3,79086,45,37,4491,1
190782,BSNL,F,51,Madhya Pradesh,Delhi,855804,2022-08-12,1,127464,12,19,1543,1
167236,Vodafone,F,73,Meghalaya,Delhi,586872,2022-04-17,1,66259,83,0,2244,1
23645,Vodafone,M,31,Uttarakhand,Mumbai,667761,2020-04-28,2,140649,17,27,9286,1
17470,Reliance Jio,M,31,Chhattisgarh,Bangalore,558889,2020-03-28,4,121541,89,18,-425,1
188456,Vodafone,M,57,Goa,Delhi,560396,2022-08-01,0,129064,62,35,7765,1
173710,Reliance Jio,F,52,Jharkhand,Hyderabad,884639,2022-05-19,2,77362,60,-1,2533,1
105088,Airtel,M,57,Arunachal Pradesh,Delhi,498026,2021-06-09,3,43048,41,30,6937,1
13955,BSNL,M,29,Punjab,Kolkata,489041,2020-03-10,1,26296,83,18,8209,1
223724,BSNL,F,34,Meghalaya,Hyderabad,838382,2023-01-24,4,45667,67,10,7613,1
181274,Vodafone,F,64,West Bengal,Kolkata,519271,2022-06-26,2,135510,-1,25,8404,1
67146,Airtel,M,64,West Bengal,Mumbai,242902,2020-12-02,3,136882,17,26,4271,1
195025,Vodafone,F,35,Sikkim,Delhi,925944,2022-09-03,1,60079,57,17,5765,1
52443,Airtel,M,56,West Bengal,Mumbai,938585,2020-09-19,2,120843,66,45,4097,1
7615,Vodafone,F,69,Madhya Pradesh,Delhi,746498,2020-02-08,2,119356,91,52,1657,1
160085,Reliance Jio,M,40,Kerala,Mumbai,224396,2022-03-12,3,83437,5,34,8539,1
136750,Vodafone,F,20,Haryana,Delhi,755747,2021-11-15,2,86074,22,1,6864,1
53432,Vodafone,F,45,Karnataka,Hyderabad,813546,2020-09-24,0,126488,10,5,10421,1
112195,Airtel,M,71,Uttar Pradesh,Chennai,687823,2021-07-15,2,48932,74,20,6501,1
99846,BSNL,M,66,Odisha,Kolkata,391797,2021-05-14,2,57701,81,9,9051,1
51576,Airtel,M,37,Haryana,Hyderabad,781222,2020-09-15,3,20891,35,32,7085,1
14626,Vodafone,M,19,Assam,Mumbai,646870,2020-03-14,2,65857,38,50,3266,1
20336,Vodafone,M,58,Kerala,Mumbai,297509,2020-04-11,4,106637,28,25,6741,1
139416,Airtel,M,54,Mizoram,Mumbai,622985,2021-11-28,4,111195,85,2,3885,1
147020,Vodafone,M,51,Karnataka,Hyderabad,886665,2022-01-05,3,115276,79,53,8000,1
46265,Airtel,M,22,Telangana,Kolkata,971838,2020-08-19,2,76396,9,8,6223,1
186152,BSNL,F,33,Karnataka,Kolkata,865049,2022-07-20,1,48943,57,18,1048,1
38788,Airtel,M,29,Tamil Nadu,Delhi,117367,2020-07-13,4,53214,101,34,4901,1
156259,Reliance Jio,F,35,Haryana,Hyderabad,453278,2022-02-21,1,106259,64,27,1363,1
15344,Airtel,M,71,Odisha,Bangalore,287209,2020-03-17,3,112094,101,13,2733,1
88441,Airtel,M,30,Haryana,Delhi,715813,2021-03-18,2,120928,46,27,4638,1
210369,Vodafone,M,49,Meghalaya,Hyderabad,143767,2022-11-18,1,120598,31,15,4285,1
2314,Vodafone,M,55,Goa,Chennai,895717,2020-01-12,2,95921,54,14,3535,1
137170,Reliance Jio,F,70,Meghalaya,Hyderabad,691116,2021-11-17,0,138302,94,40,8306,1
232691,Vodafone,F,33,Haryana,Delhi,122726,2023-03-10,2,53312,60,12,1689,1
205122,Reliance Jio,F,29,Rajasthan,Chennai,291414,2022-10-23,1,149449,16,3,3203,1
50638,Vodafone,M,53,Karnataka,Bangalore,832852,2020-09-10,1,40790,10,21,4682,1
141838,BSNL,M,30,Gujarat,Kolkata,819346,2021-12-10,0,45245,98,3,4255,1
73635,Vodafone,F,51,Andhra Pradesh,Bangalore,575061,2021-01-03,0,27385,19,29,3419,1
131245,BSNL,M,45,Haryana,Bangalore,317128,2021-10-18,4,57589,76,12,1046,1
128302,Vodafone,F,57,Madhya Pradesh,Kolkata,589621,2021-10-04,3,93655,28,6,1330,1
36134,Vodafone,F,21,Madhya Pradesh,Chennai,183845,2020-06-29,0,81240,30,25,7160,1
194249,Airtel,M,74,Madhya Pradesh,Delhi,976531,2022-08-30,1,99458,15,34,315,1
156042,Reliance Jio,M,25,Manipur,Kolkata,626138,2022-02-19,0,43792,56,28,359,1
96962,Airtel,F,71,Punjab,Bangalore,656742,2021-04-30,1,95774,13,13,5954,1
144113,Vodafone,M,54,Andhra Pradesh,Chennai,731556,2021-12-22,0,33422,55,12,482,1
111898,Airtel,F,37,Madhya Pradesh,Mumbai,588668,2021-07-14,1,129760,13,40,5074,1
165767,Airtel,M,29,Maharashtra,Bangalore,205390,2022-04-09,0,69296,55,6,10516,1
242925,BSNL,F,68,Telangana,Chennai,513805,2023-04-30,2,60249,24,45,7447,1
91717,Vodafone,F,36,Karnataka,Chennai,164591,2021-04-04,0,88308,102,49,1940,1
129406,Airtel,M,42,Goa,Chennai,262956,2021-10-09,4,72604,55,39,1715,1
104745,Vodafone,F,44,Mizoram,Mumbai,907824,2021-06-08,2,138452,28,18,-87,1
148817,Reliance Jio,F,55,Arunachal Pradesh,Mumbai,353701,2022-01-14,0,118937,72,37,2587,1
181438,BSNL,M,35,Nagaland,Mumbai,184012,2022-06-27,0,88251,1,40,5415,1
177595,Reliance Jio,F,55,Odisha,Hyderabad,298613,2022-06-07,1,34466,90,20,9203,1
43152,Reliance Jio,M,58,Jharkhand,Mumbai,800106,2020-08-03,2,131446,13,12,2630,1
179079,BSNL,F,55,Arunachal Pradesh,Kolkata,768778,2022-06-15,1,54411,101,15,3623,1
182877,Vodafone,F,71,Tamil Nadu,Hyderabad,496114,2022-07-04,1,53224,77,3,4088,1
146465,Reliance Jio,F,51,Telangana,Chennai,511804,2022-01-03,3,41910,21,27,1489,1
235327,Vodafone,F,33,Punjab,Bangalore,460878,2023-03-23,1,72821,77,27,4847,1
170376,Vodafone,M,28,Assam,Chennai,438407,2022-05-02,2,99293,57,25,4796,1
242017,Vodafone,F,19,Rajasthan,Kolkata,441825,2023-04-26,1,102859,106,29,7430,1
4219,BSNL,M,67,Himachal Pradesh,Chennai,466939,2020-01-22,1,131665,50,36,4835,1
176363,Reliance Jio,M,63,Jharkhand,Kolkata,992059,2022-06-01,1,82885,69,30,7781,1
90780,Vodafone,M,74,Bihar,Bangalore,396533,2021-03-30,2,102917,41,47,4777,1
80097,Vodafone,M,38,Maharashtra,Delhi,334867,2021-02-04,3,26968,90,31,3489,1
234121,Airtel,M,39,Tamil Nadu,Hyderabad,376499,2023-03-17,3,87574,9,12,8771,1
57176,Vodafone,M,39,Odisha,Kolkata,505287,2020-10-13,3,71242,76,10,8379,1
121420,Airtel,F,44,Himachal Pradesh,Delhi,420574,2021-08-30,2,132766,33,38,6194,1
233211,BSNL,F,27,Arunachal Pradesh,Kolkata,309493,2023-03-13,4,149667,17,3,4803,1
44988,Reliance Jio,F,68,Jharkhand,Bangalore,851752,2020-08-13,2,140342,46,17,892,1
183587,Reliance Jio,M,71,Goa,Kolkata,951048,2022-07-07,0,56723,14,14,8982,1
205775,Reliance Jio,M,46,Sikkim,Hyderabad,106860,2022-10-26,0,23975,61,38,9278,1
9695,Airtel,M,23,Rajasthan,Mumbai,431857,2020-02-18,3,118270,70,44,7428,1
116730,Vodafone,M,38,Tripura,Chennai,297954,2021-08-07,3,36022,86,38,1104,1
56850,Reliance Jio,M,69,West Bengal,Delhi,916892,2020-10-11,4,83733,88,46,2072,1
135408,Reliance Jio,F,70,West Bengal,Kolkata,429212,2021-11-08,1,109072,29,17,3041,1
89168,BSNL,F,60,Himachal Pradesh,Mumbai,643277,2021-03-22,3,115931,93,27,6052,1
9491,Reliance Jio,F,68,Andhra Pradesh,Mumbai,971210,2020-02-17,3,61394,96,26,-855,1
156845,BSNL,M,64,Meghalaya,Kolkata,701229,2022-02-24,2,77717,62,20,2539,1
26287,Airtel,M,40,Tamil Nadu,Hyderabad,626941,2020-05-11,4,124289,32,20,7275,1
42919,Airtel,M,63,Gujarat,Hyderabad,449817,2020-08-02,1,38325,40,40,2471,1
204282,BSNL,M,29,Chhattisgarh,Hyderabad,743859,2022-10-19,3,73903,75,6,3243,1
65860,Airtel,M,64,Assam,Chennai,969736,2020-11-25,3,45488,92,-1,3490,1
237920,Vodafone,M,55,Gujarat,Delhi,565835,2023-04-05,4,31565,41,31,8926,1
173062,Vodafone,F,55,Himachal Pradesh,Mumbai,443560,2022-05-16,0,86035,76,20,1378,1
215831,BSNL,F,39,Madhya Pradesh,Bangalore,783422,2022-12-16,3,42607,60,9,7042,1
128251,Reliance Jio,F,43,Goa,Delhi,828177,2021-10-03,4,32844,54,40,2441,1
80387,Vodafone,F,36,Rajasthan,Bangalore,837837,2021-02-06,2,21297,91,33,9718,1
185892,Vodafone,M,35,Rajasthan,Chennai,337607,2022-07-19,0,64054,45,34,5120,1
63525,BSNL,M,61,Manipur,Mumbai,623616,2020-11-13,2,129803,32,30,5918,1
103164,Airtel,M,32,Uttar Pradesh,Kolkata,305592,2021-05-31,1,79810,48,-2,6369,1
19390,Airtel,M,52,Himachal Pradesh,Kolkata,661495,2020-04-07,1,38494,93,-2,7651,1
185772,Reliance Jio,F,55,Assam,Hyderabad,566062,2022-07-18,3,137593,100,6,8447,1
184537,Airtel,M,34,Meghalaya,Bangalore,641918,2022-07-12,4,95316,20,-1,8474,1
185588,BSNL,F,48,Himachal Pradesh,Hyderabad,953643,2022-07-17,4,86021,64,47,3219,1
94562,Airtel,M,73,Telangana,Hyderabad,283046,2021-04-18,2,77148,65,37,8941,1
85264,Airtel,F,45,Maharashtra,Hyderabad,810915,2021-03-02,2,83908,42,46,656,1
132906,Reliance Jio,M,36,Telangana,Bangalore,760461,2021-10-27,1,44977,93,26,8844,1
132984,Vodafone,M,34,Chhattisgarh,Bangalore,579760,2021-10-27,4,55212,39,40,2521,1
205587,BSNL,M,41,Mizoram,Hyderabad,777571,2022-10-25,1,110730,98,5,10259,1
45924,Airtel,M,54,West Bengal,Kolkata,287569,2020-08-17,2,33808,43,40,5056,1
196024,Reliance Jio,F,49,Assam,Bangalore,197875,2022-09-08,4,38044,24,11,4581,1
121971,Vodafone,M,26,Tamil Nadu,Chennai,477182,2021-09-02,1,75510,9,36,7046,1
69173,Vodafone,F,23,Assam,Delhi,153230,2020-12-12,0,55504,1,46,6618,1
68342,Vodafone,M,51,West Bengal,Chennai,404508,2020-12-08,4,20482,48,41,3452,1
79435,Reliance Jio,F,37,Uttarakhand,Bangalore,113923,2021-02-01,2,45544,48,1,9761,1
24033,Airtel,M,44,Himachal Pradesh,Kolkata,363931,2020-04-30,4,38135,14,7,945,1
94260,Vodafone,F,24,Andhra Pradesh,Delhi,802686,2021-04-16,3,67710,92,4,6841,1
131778,BSNL,M,18,Karnataka,Hyderabad,209465,2021-10-21,0,49743,61,20,3787,1
241612,BSNL,M,18,Nagaland,Bangalore,870500,2023-04-24,0,110975,83,14,2468,1
130157,Vodafone,M,46,Punjab,Chennai,642768,2021-10-13,4,78899,91,13,2240,1
207661,Vodafone,F,34,Jharkhand,Bangalore,415229,2022-11-05,2,23123,80,3,7866,1
69363,BSNL,M,48,Meghalaya,Kolkata,207618,2020-12-13,0,82056,70,31,6371,1
44756,Airtel,M,61,Tamil Nadu,Mumbai,503357,2020-08-12,3,129868,49,38,8531,1
194329,BSNL,M,46,Telangana,Mumbai,520438,2022-08-30,3,148135,87,14,10052,1
181407,Reliance Jio,F,60,West Bengal,Chennai,643814,2022-06-26,1,66911,39,52,2004,1
64332,Airtel,M,57,Arunachal Pradesh,Kolkata,936177,2020-11-17,2,30078,98,13,8638,1
36489,Airtel,F,71,Tamil Nadu,Delhi,474018,2020-07-01,4,110925,23,5,3327,1
126202,Vodafone,M,70,Sikkim,Chennai,491308,2021-09-23,0,28494,100,45,5620,1
234829,BSNL,M,30,Telangana,Kolkata,134182,2023-03-21,0,37979,53,41,8024,1
52095,BSNL,M,27,Telangana,Mumbai,128814,2020-09-17,4,142058,49,27,4861,1
177263,Airtel,M,22,Uttar Pradesh,Mumbai,332670,2022-06-06,2,57982,79,20,4903,1
165992,Vodafone,F,36,Chhattisgarh,Bangalore,804895,2022-04-10,0,77989,60,3,1290,1
170661,BSNL,F,24,Madhya Pradesh,Delhi,195592,2022-05-04,0,21082,-9,42,5092,1
13400,Vodafone,F,18,Punjab,Chennai,570334,2020-03-08,0,94980,103,17,224,1
74368,BSNL,M,57,Uttarakhand,Bangalore,809651,2021-01-07,3,95520,47,13,5923,1
173543,Reliance Jio,F,31,Rajasthan,Kolkata,570135,2022-05-18,1,134597,64,42,1150,1
91174,Vodafone,M,47,Bihar,Bangalore,217063,2021-04-01,1,38300,68,23,5488,1
192439,Airtel,F,73,Tamil Nadu,Mumbai,314006,2022-08-21,1,44479,34,18,744,1
14360,Airtel,M,22,Chhattisgarh,Mumbai,706073,2020-03-12,1,22201,67,15,8026,1
229874,Vodafone,F,50,Bihar,Hyderabad,833543,2023-02-24,1,104226,101,6,6677,1
102182,Airtel,F,69,Chhattisgarh,Hyderabad,210771,2021-05-26,4,97698,71,21,7437,1
105741,Vodafone,M,49,Madhya Pradesh,Bangalore,234154,2021-06-13,0,56079,1,23,1873,1
144030,Airtel,M,44,Manipur,Bangalore,344346,2021-12-21,3,77517,89,10,6520,1
91745,Vodafone,M,28,Sikkim,Chennai,808298,2021-04-04,3,119874,36,37,3946,1
14050,Vodafone,F,44,Tamil Nadu,Mumbai,887608,2020-03-11,1,56097,75,52,4934,1
237703,Vodafone,M,33,Andhra Pradesh,Chennai,887056,2023-04-04,4,68303,50,2,6166,1
167044,Airtel,M,39,Uttar Pradesh,Mumbai,158577,2022-04-16,4,51600,63,23,5159,1
464,Reliance Jio,F,70,Nagaland,Kolkata,471384,2020-01-03,4,123031,44,21,7605,1
80466,Vodafone,F,31,Jharkhand,Delhi,387924,2021-02-06,4,55868,70,27,8936,1
188846,Vodafone,M,60,Tripura,Delhi,262839,2022-08-03,1,67548,10,6,5271,1
201084,Airtel,M,20,Haryana,Delhi,237351,2022-10-03,0,51881,35,18,8853,1
48264,Airtel,M,69,Jharkhand,Delhi,212763,2020-08-29,4,145051,9,29,5489,1
21785,Airtel,F,64,Arunachal Pradesh,Chennai,969309,2020-04-19,2,85145,66,28,1401,1
237136,Airtel,M,23,Uttarakhand,Chennai,994459,2023-04-01,0,49743,64,1,6632,1
185008,Vodafone,M,51,Jharkhand,Hyderabad,353948,2022-07-14,0,118694,94,7,3417,1
181235,Airtel,F,35,Telangana,Chennai,732964,2022-06-26,1,92232,81,52,8166,1
203799,Reliance Jio,M,21,Kerala,Kolkata,965795,2022-10-17,2,71480,59,-4,4407,1
128569,BSNL,M,53,Kerala,Kolkata,924891,2021-10-05,1,41325,33,18,5968,1
90590,Vodafone,M,71,Uttar Pradesh,Mumbai,792058,2021-03-29,1,113914,98,32,8763,1
179414,Reliance Jio,M,42,Mizoram,Chennai,309173,2022-06-16,0,75544,24,8,1137,1
168397,Reliance Jio,F,42,Kerala,Hyderabad,239598,2022-04-22,1,28003,37,-2,5182,1
172019,Vodafone,M,30,Meghalaya,Chennai,545844,2022-05-10,3,74862,70,17,6067,1
99618,Airtel,F,51,Maharashtra,Bangalore,669188,2021-05-13,2,148268,86,40,1877,1
239752,Vodafone,M,36,Arunachal Pradesh,Mumbai,853104,2023-04-14,2,139521,73,45,1533,1
186044,Reliance Jio,F,54,Telangana,Kolkata,128664,2022-07-20,0,111061,83,3,4863,1
158790,Vodafone,F,57,Mizoram,Mumbai,744173,2022-03-05,0,28309,13,3,8216,1
181415,Vodafone,M,32,Tripura,Mumbai,890578,2022-06-26,2,145108,52,19,8567,1
45198,BSNL,F,26,Punjab,Mumbai,929405,2020-08-14,1,33516,15,41,326,1
33076,Vodafone,F,67,Haryana,Mumbai,401031,2020-06-14,0,129538,11,29,4523,1
120282,Vodafone,F,71,Arunachal Pradesh,Bangalore,888931,2021-08-25,0,71223,14,26,4027,1
77931,Reliance Jio,F,52,Bihar,Kolkata,901848,2021-01-25,0,37791,100,5,1241,1
35690,Reliance Jio,M,70,Tripura,Chennai,748958,2020-06-27,3,63118,86,3,3614,1
83811,BSNL,F,48,Tripura,Bangalore,104220,2021-02-23,1,77593,82,4,3204,1
11143,Reliance Jio,M,65,Assam,Chennai,417705,2020-02-25,0,149977,90,23,6465,1
110838,BSNL,M,33,Bihar,Bangalore,473927,2021-07-08,0,22358,35,47,3500,1
117312,Vodafone,M,53,Tripura,Mumbai,422357,2021-08-10,1,81821,38,3,9307,1
125939,Reliance Jio,M,33,Uttar Pradesh,Mumbai,539948,2021-09-22,2,118680,75,11,6624,1
160275,Reliance Jio,M,25,Chhattisgarh,Chennai,715819,2022-03-13,3,126522,74,14,2597,1
209802,Airtel,F,56,Manipur,Mumbai,871000,2022-11-16,4,75856,88,40,1055,1
105310,BSNL,F,50,Maharashtra,Kolkata,491714,2021-06-11,2,146466,51,21,2244,1
201838,Vodafone,M,36,Assam,Mumbai,103050,2022-10-07,3,111076,66,4,1863,1
56317,Airtel,F,22,Arunachal Pradesh,Delhi,475653,2020-10-08,0,102285,-2,39,6537,1
174773,Reliance Jio,M,38,Chhattisgarh,Delhi,829457,2022-05-24,2,91233,-3,47,6842,1
149170,Reliance Jio,M,42,Punjab,Chennai,760536,2022-01-16,4,40156,82,26,2344,1
81900,BSNL,M,41,Madhya Pradesh,Delhi,229980,2021-02-13,2,94817,65,43,2142,1
212552,Reliance Jio,F,70,Chhattisgarh,Mumbai,322398,2022-11-29,3,113602,61,4,1196,1
195427,Vodafone,M,70,Mizoram,Delhi,652427,2022-09-05,2,147119,92,3,9402,1
1628,Vodafone,F,62,Jharkhand,Hyderabad,789135,2020-01-09,1,137675,4,6,4783,1
8012,Vodafone,F,35,Manipur,Delhi,740363,2020-02-10,1,70806,21,12,9010,1
155259,Airtel,F,42,Uttarakhand,Hyderabad,724309,2022-02-16,2,72955,0,18,2777,1
159623,BSNL,M,27,Maharashtra,Hyderabad,716553,2022-03-09,4,122443,77,16,4893,1
52453,Vodafone,M,23,Sikkim,Chennai,183225,2020-09-19,2,54278,40,27,6005,1
142901,Reliance Jio,F,41,Maharashtra,Delhi,881201,2021-12-16,2,101626,65,19,4963,1
98058,Vodafone,F,26,Uttar Pradesh,Hyderabad,952581,2021-05-05,4,30068,74,46,8774,1
191500,Reliance Jio,M,69,Tripura,Mumbai,719311,2022-08-16,1,120300,101,31,5162,1
59060,Vodafone,M,69,Telangana,Chennai,973524,2020-10-22,2,43109,67,33,9854,1
60764,BSNL,M,63,Mizoram,Mumbai,745131,2020-10-31,3,46989,79,29,1868,1
200679,Airtel,M,72,Haryana,Bangalore,443675,2022-10-01,4,39080,50,40,8592,1
200241,BSNL,M,20,Goa,Chennai,345926,2022-09-29,2,72946,47,24,7302,1
116511,Airtel,M,42,Goa,Mumbai,629301,2021-08-06,0,30178,84,35,3429,1
25130,Airtel,M,23,Mizoram,Kolkata,325670,2020-05-05,2,68132,15,30,-146,1
62159,Vodafone,M,30,Tripura,Bangalore,484694,2020-11-07,0,141428,91,24,5200,1
77299,BSNL,F,71,Mizoram,Hyderabad,821871,2021-01-21,0,142890,37,6,6411,1
221648,BSNL,F,25,Uttarakhand,Hyderabad,155818,2023-01-14,0,105739,62,29,30,1
123676,BSNL,M,24,Haryana,Mumbai,506607,2021-09-11,0,118789,8,10,6507,1
152044,BSNL,M,20,West Bengal,Delhi,951321,2022-01-30,2,71838,29,2,8396,1
78063,Airtel,M,69,Karnataka,Kolkata,685029,2021-01-25,0,73297,27,4,762,1
75806,Reliance Jio,F,55,Arunachal Pradesh,Chennai,235172,2021-01-14,0,98940,5,39,3680,1
162467,Vodafone,F,39,Sikkim,Kolkata,958838,2022-03-24,2,85508,100,6,2998,1
53151,Reliance Jio,M,71,Uttarakhand,Chennai,692233,2020-09-23,0,137906,1,37,2873,1
238674,BSNL,F,43,Assam,Delhi,786933,2023-04-09,3,61636,48,29,5242,1
102710,Airtel,F,24,Himachal Pradesh,Hyderabad,155910,2021-05-29,0,85918,60,2,1731,1
110343,Reliance Jio,F,48,Assam,Kolkata,541478,2021-07-06,0,124186,83,33,4965,1
189713,BSNL,F,26,Manipur,Mumbai,126760,2022-08-07,3,129893,-10,28,1403,1
32991,Airtel,F,38,Jharkhand,Delhi,401700,2020-06-14,0,29625,96,28,2708,1
142550,Vodafone,M,26,Arunachal Pradesh,Hyderabad,696082,2021-12-14,2,42984,76,13,5621,1
98569,Airtel,F,40,Odisha,Mumbai,736303,2021-05-08,2,27044,46,40,6366,1
125082,Reliance Jio,M,43,Andhra Pradesh,Mumbai,352902,2021-09-18,0,115470,32,20,731,1
168806,Reliance Jio,M,53,Haryana,Hyderabad,729962,2022-04-24,1,30574,27,7,4353,1
243411,BSNL,M,71,Tripura,Kolkata,783832,2023-05-03,3,115734,38,10,10187,1
162923,Reliance Jio,F,22,Tamil Nadu,Kolkata,292762,2022-03-26,1,72445,94,39,655,1
144826,Vodafone,F,69,Jharkhand,Kolkata,984770,2021-12-25,1,133477,28,40,5321,1
88688,Vodafone,M,59,Andhra Pradesh,Mumbai,408962,2021-03-19,2,64858,77,8,3224,1
240547,Reliance Jio,F,67,Uttarakhand,Mumbai,668391,2023-04-18,3,76076,86,4,6842,1
38701,BSNL,F,50,Mizoram,Kolkata,686387,2020-07-12,0,102632,31,35,5367,1
237003,BSNL,F,25,Nagaland,Chennai,398307,2023-04-01,3,74662,48,3,6469,1
39453,Vodafone,M,67,Maharashtra,Bangalore,638010,2020-07-16,2,135586,16,33,5762,1
62680,Vodafone,M,54,Bihar,Hyderabad,211277,2020-11-09,0,28032,62,17,1791,1
45550,Airtel,M,63,Manipur,Chennai,722791,2020-08-15,0,116636,40,25,5074,1
151115,Reliance Jio,F,32,Karnataka,Kolkata,760135,2022-01-26,1,94140,77,25,7637,1
21788,BSNL,F,28,Madhya Pradesh,Bangalore,106780,2020-04-19,4,137530,33,2,5003,1
129715,Airtel,M,30,Punjab,Delhi,657588,2021-10-11,4,76042,38,26,3716,1
237166,Airtel,M,54,Jharkhand,Hyderabad,160206,2023-04-02,0,61903,35,3,6715,1
37173,Reliance Jio,F,65,Tamil Nadu,Hyderabad,141469,2020-07-05,1,116906,36,15,6931,1
